2015,Level 3,CC72,Fabricated Metal Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,15,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2015,Level 3,CC72,Fabricated Metal Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,97,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2015,Level 3,CC72,Fabricated Metal Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,"1,271","ANZSIC06 groups C221, C222, C223, C224, and C229"
2015,Level 3,CC72,Fabricated Metal Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,1,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2015,Level 3,CC72,Fabricated Metal Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,235,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2015,Level 3,CC72,Fabricated Metal Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,"3,487","ANZSIC06 groups C221, C222, C223, C224, and C229"
2015,Level 3,CC72,Fabricated Metal Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,103,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2015,Level 3,CC72,Fabricated Metal Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,495,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2015,Level 3,CC72,Fabricated Metal Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,555,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2015,Level 3,CC72,Fabricated Metal Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,410,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2015,Level 3,CC72,Fabricated Metal Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,"3,526","ANZSIC06 groups C221, C222, C223, C224, and C229"
2015,Level 3,CC72,Fabricated Metal Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,"2,008","ANZSIC06 groups C221, C222, C223, C224, and C229"
2015,Level 3,CC72,Fabricated Metal Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,830,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2015,Level 3,CC72,Fabricated Metal Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,174,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2015,Level 3,CC72,Fabricated Metal Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,68,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2015,Level 3,CC72,Fabricated Metal Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,689,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2015,Level 3,CC72,Fabricated Metal Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,"3,526","ANZSIC06 groups C221, C222, C223, C224, and C229"
2015,Level 3,CC72,Fabricated Metal Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"1,569","ANZSIC06 groups C221, C222, C223, C224, and C229"
2015,Level 3,CC72,Fabricated Metal Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,"1,301","ANZSIC06 groups C221, C222, C223, C224, and C229"
2015,Level 3,CC72,Fabricated Metal Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,656,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2015,Level 3,CC72,Fabricated Metal Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,"248,800","ANZSIC06 groups C221, C222, C223, C224, and C229"
2015,Level 3,CC72,Fabricated Metal Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,"18,200","ANZSIC06 groups C221, C222, C223, C224, and C229"
2015,Level 3,CC72,Fabricated Metal Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,154,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2015,Level 3,CC72,Fabricated Metal Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,112,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2015,Level 3,CC72,Fabricated Metal Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,29,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2015,Level 3,CC72,Fabricated Metal Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,26,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2015,Level 3,CC72,Fabricated Metal Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,12,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2015,Level 3,CC72,Fabricated Metal Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,44,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2015,Level 4,CC721,Fabricated Metal Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,"5,610","ANZSIC06 groups C221, C222, C223, C224, and C229"
