2014,Level 3,KK11,Finance,Dollars (millions),H23,Surplus before income tax,Financial performance,"23,511","ANZSIC06 groups K621, K622, K623, and K624"
2014,Level 3,KK11,Finance,Dollars (millions),H24,Total assets,Financial position,"922,560","ANZSIC06 groups K621, K622, K623, and K624"
2014,Level 3,KK11,Finance,Dollars (millions),H25,Current assets,Financial position,"256,617","ANZSIC06 groups K621, K622, K623, and K624"
2014,Level 3,KK11,Finance,Dollars (millions),H26,Fixed tangible assets,Financial position,"15,483","ANZSIC06 groups K621, K622, K623, and K624"
2014,Level 3,KK11,Finance,Dollars (millions),H27,Additions to fixed assets,Financial position,"3,840","ANZSIC06 groups K621, K622, K623, and K624"
2014,Level 3,KK11,Finance,Dollars (millions),H28,Disposals of fixed assets,Financial position,"1,526","ANZSIC06 groups K621, K622, K623, and K624"
2014,Level 3,KK11,Finance,Dollars (millions),H29,Other assets,Financial position,"650,459","ANZSIC06 groups K621, K622, K623, and K624"
2014,Level 3,KK11,Finance,Dollars (millions),H30,Total equity and liabilities,Financial position,"922,560","ANZSIC06 groups K621, K622, K623, and K624"
2014,Level 3,KK11,Finance,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"205,928","ANZSIC06 groups K621, K622, K623, and K624"
2014,Level 3,KK11,Finance,Dollars (millions),H32,Current liabilities,Financial position,"427,981","ANZSIC06 groups K621, K622, K623, and K624"
2014,Level 3,KK11,Finance,Dollars (millions),H33,Other liabilities,Financial position,"288,650","ANZSIC06 groups K621, K622, K623, and K624"
2014,Level 3,KK11,Finance,Dollars,H34,Total income per employee count,Financial ratios,"1,652,400","ANZSIC06 groups K621, K622, K623, and K624"
2014,Level 3,KK11,Finance,Dollars,H35,Surplus per employee count,Financial ratios,"690,200","ANZSIC06 groups K621, K622, K623, and K624"
2014,Level 3,KK11,Finance,Percentage,H36,Current ratio,Financial ratios,60,"ANZSIC06 groups K621, K622, K623, and K624"
2014,Level 3,KK11,Finance,Percentage,H37,Quick ratio,Financial ratios,60,"ANZSIC06 groups K621, K622, K623, and K624"
2014,Level 3,KK11,Finance,Percentage,H39,Return on equity,Financial ratios,11,"ANZSIC06 groups K621, K622, K623, and K624"
2014,Level 3,KK11,Finance,Percentage,H40,Return on total assets,Financial ratios,3,"ANZSIC06 groups K621, K622, K623, and K624"
2014,Level 3,KK11,Finance,Percentage,H41,Liabilities structure,Financial ratios,22,"ANZSIC06 groups K621, K622, K623, and K624"
2014,Level 4,KK111,Banking and Financing,Dollars (millions),H01,Total income,Financial performance,"30,848","ANZSIC06 groups K621, K622, and K623"
2014,Level 4,KK111,Banking and Financing,Dollars (millions),H04,Sales of goods and services,Financial performance,"2,915","ANZSIC06 groups K621, K622, and K623"
