2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H29,Other assets,Financial position,"1,633","ANZSIC06 groups Q851, Q852, Q853, and Q859"
2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H30,Total equity and liabilities,Financial position,"5,304","ANZSIC06 groups Q851, Q852, Q853, and Q859"
2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"2,705","ANZSIC06 groups Q851, Q852, Q853, and Q859"
2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H32,Current liabilities,Financial position,"1,713","ANZSIC06 groups Q851, Q852, Q853, and Q859"
2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H33,Other liabilities,Financial position,887,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2015,Level 4,QQ112,Medical and Other Health Care Services,Percentage,H36,Current ratio,Financial ratios,123,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2015,Level 4,QQ112,Medical and Other Health Care Services,Percentage,H37,Quick ratio,Financial ratios,121,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2015,Level 4,QQ112,Medical and Other Health Care Services,Percentage,H39,Return on equity,Financial ratios,50,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2015,Level 4,QQ112,Medical and Other Health Care Services,Percentage,H40,Return on total assets,Financial ratios,25,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2015,Level 4,QQ112,Medical and Other Health Care Services,Percentage,H41,Liabilities structure,Financial ratios,51,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H01,Total income,Financial performance,"5,209","ANZSIC06 groups Q860, Q871, and Q879"
2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,535,"ANZSIC06 groups Q860, Q871, and Q879"
2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H06,"Sales, government funding, grants and subsidies",Financial performance,"4,463","ANZSIC06 groups Q860, Q871, and Q879"
2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H07,Non-operating income,Financial performance,211,"ANZSIC06 groups Q860, Q871, and Q879"
2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H08,Total expenditure,Financial performance,"4,570","ANZSIC06 groups Q860, Q871, and Q879"
