2020,Level 3,JJ11,Information Media Services,Dollars (millions),H20,Non-operating expenses,Financial performance,328,"ANZSIC06 groups J541, J542, J551, J552, J561, J562, and J570"
2020,Level 3,JJ11,Information Media Services,Dollars (millions),H21,Opening stocks,Financial performance,162,"ANZSIC06 groups J541, J542, J551, J552, J561, J562, and J570"
2020,Level 3,JJ11,Information Media Services,Dollars (millions),H22,Closing stocks,Financial performance,154,"ANZSIC06 groups J541, J542, J551, J552, J561, J562, and J570"
2020,Level 3,JJ11,Information Media Services,Dollars (millions),H23,Surplus before income tax,Financial performance,-24,"ANZSIC06 groups J541, J542, J551, J552, J561, J562, and J570"
2020,Level 3,JJ11,Information Media Services,Dollars (millions),H24,Total assets,Financial position,"6,364","ANZSIC06 groups J541, J542, J551, J552, J561, J562, and J570"
2020,Level 3,JJ11,Information Media Services,Dollars (millions),H25,Current assets,Financial position,"3,519","ANZSIC06 groups J541, J542, J551, J552, J561, J562, and J570"
2020,Level 3,JJ11,Information Media Services,Dollars (millions),H26,Fixed tangible assets,Financial position,917,"ANZSIC06 groups J541, J542, J551, J552, J561, J562, and J570"
2020,Level 3,JJ11,Information Media Services,Dollars (millions),H27,Additions to fixed assets,Financial position,167,"ANZSIC06 groups J541, J542, J551, J552, J561, J562, and J570"
2020,Level 3,JJ11,Information Media Services,Dollars (millions),H28,Disposals of fixed assets,Financial position,48,"ANZSIC06 groups J541, J542, J551, J552, J561, J562, and J570"
2020,Level 3,JJ11,Information Media Services,Dollars (millions),H29,Other assets,Financial position,"1,927","ANZSIC06 groups J541, J542, J551, J552, J561, J562, and J570"
2020,Level 3,JJ11,Information Media Services,Dollars (millions),H30,Total equity and liabilities,Financial position,"6,364","ANZSIC06 groups J541, J542, J551, J552, J561, J562, and J570"
2020,Level 3,JJ11,Information Media Services,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"2,383","ANZSIC06 groups J541, J542, J551, J552, J561, J562, and J570"
2020,Level 3,JJ11,Information Media Services,Dollars (millions),H32,Current liabilities,Financial position,"3,019","ANZSIC06 groups J541, J542, J551, J552, J561, J562, and J570"
2020,Level 3,JJ11,Information Media Services,Dollars (millions),H33,Other liabilities,Financial position,961,"ANZSIC06 groups J541, J542, J551, J552, J561, J562, and J570"
2020,Level 3,JJ11,Information Media Services,Dollars,H34,Total income per employee count,Financial ratios,"355,500","ANZSIC06 groups J541, J542, J551, J552, J561, J562, and J570"
2020,Level 3,JJ11,Information Media Services,Dollars,H35,Surplus per employee count,Financial ratios,"-1,700","ANZSIC06 groups J541, J542, J551, J552, J561, J562, and J570"
2020,Level 3,JJ11,Information Media Services,Percentage,H36,Current ratio,Financial ratios,117,"ANZSIC06 groups J541, J542, J551, J552, J561, J562, and J570"
2020,Level 3,JJ11,Information Media Services,Percentage,H37,Quick ratio,Financial ratios,111,"ANZSIC06 groups J541, J542, J551, J552, J561, J562, and J570"
2020,Level 3,JJ11,Information Media Services,Percentage,H39,Return on equity,Financial ratios,-1,"ANZSIC06 groups J541, J542, J551, J552, J561, J562, and J570"
