2016,Level 1,OO,"Public Order, Safety and Regulatory Services",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,512,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2016,Level 1,OO,"Public Order, Safety and Regulatory Services",Dollars (millions),H20,Non-operating expenses,Financial performance,2,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2016,Level 1,OO,"Public Order, Safety and Regulatory Services",Dollars (millions),H21,Opening stocks,Financial performance,16,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2016,Level 1,OO,"Public Order, Safety and Regulatory Services",Dollars (millions),H22,Closing stocks,Financial performance,17,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2016,Level 1,OO,"Public Order, Safety and Regulatory Services",Dollars (millions),H23,Surplus before income tax,Financial performance,79,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2016,Level 1,OO,"Public Order, Safety and Regulatory Services",Dollars (millions),H24,Total assets,Financial position,"1,305","ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2016,Level 1,OO,"Public Order, Safety and Regulatory Services",Dollars (millions),H25,Current assets,Financial position,346,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2016,Level 1,OO,"Public Order, Safety and Regulatory Services",Dollars (millions),H26,Fixed tangible assets,Financial position,158,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2016,Level 1,OO,"Public Order, Safety and Regulatory Services",Dollars (millions),H27,Additions to fixed assets,Financial position,36,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2016,Level 1,OO,"Public Order, Safety and Regulatory Services",Dollars (millions),H28,Disposals of fixed assets,Financial position,9,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2016,Level 1,OO,"Public Order, Safety and Regulatory Services",Dollars (millions),H29,Other assets,Financial position,801,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2016,Level 1,OO,"Public Order, Safety and Regulatory Services",Dollars (millions),H30,Total equity and liabilities,Financial position,"1,305","ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2016,Level 1,OO,"Public Order, Safety and Regulatory Services",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,430,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2016,Level 1,OO,"Public Order, Safety and Regulatory Services",Dollars (millions),H32,Current liabilities,Financial position,278,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2016,Level 1,OO,"Public Order, Safety and Regulatory Services",Dollars (millions),H33,Other liabilities,Financial position,597,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2016,Level 1,OO,"Public Order, Safety and Regulatory Services",Percentage,H36,Current ratio,Financial ratios,124,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2016,Level 1,OO,"Public Order, Safety and Regulatory Services",Percentage,H37,Quick ratio,Financial ratios,118,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2016,Level 1,OO,"Public Order, Safety and Regulatory Services",Percentage,H39,Return on equity,Financial ratios,18,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2016,Level 1,OO,"Public Order, Safety and Regulatory Services",Percentage,H40,Return on total assets,Financial ratios,6,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2016,Level 1,OO,"Public Order, Safety and Regulatory Services",Percentage,H41,Liabilities structure,Financial ratios,33,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2016,Level 3,OO21,"Public Order, Safety and Regulatory Services",Dollars (millions),H01,Total income,Financial performance,"1,270",ANZSIC06 groups O771 and O772 (excluding class O7711)
2016,Level 3,OO21,"Public Order, Safety and Regulatory Services",Dollars (millions),H04,Sales of goods and services,Financial performance,"1,248",ANZSIC06 groups O771 and O772 (excluding class O7711)
2016,Level 3,OO21,"Public Order, Safety and Regulatory Services",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,C,ANZSIC06 groups O771 and O772 (excluding class O7711)
2016,Level 3,OO21,"Public Order, Safety and Regulatory Services",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 groups O771 and O772 (excluding class O7711)
2016,Level 3,OO21,"Public Order, Safety and Regulatory Services",Dollars (millions),H07,Non-operating income,Financial performance,C,ANZSIC06 groups O771 and O772 (excluding class O7711)
2016,Level 3,OO21,"Public Order, Safety and Regulatory Services",Dollars (millions),H08,Total expenditure,Financial performance,"1,191",ANZSIC06 groups O771 and O772 (excluding class O7711)
2016,Level 3,OO21,"Public Order, Safety and Regulatory Services",Dollars (millions),H09,Interest and donations,Financial performance,37,ANZSIC06 groups O771 and O772 (excluding class O7711)
2016,Level 3,OO21,"Public Order, Safety and Regulatory Services",Dollars (millions),H10,Indirect taxes,Financial performance,5,ANZSIC06 groups O771 and O772 (excluding class O7711)
2016,Level 3,OO21,"Public Order, Safety and Regulatory Services",Dollars (millions),H11,Depreciation,Financial performance,39,ANZSIC06 groups O771 and O772 (excluding class O7711)
2016,Level 3,OO21,"Public Order, Safety and Regulatory Services",Dollars (millions),H12,Salaries and wages paid,Financial performance,597,ANZSIC06 groups O771 and O772 (excluding class O7711)
2016,Level 3,OO21,"Public Order, Safety and Regulatory Services",Dollars (millions),H13,Redundancy and severance,Financial performance,C,ANZSIC06 groups O771 and O772 (excluding class O7711)
2016,Level 3,OO21,"Public Order, Safety and Regulatory Services",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,512,ANZSIC06 groups O771 and O772 (excluding class O7711)
2016,Level 3,OO21,"Public Order, Safety and Regulatory Services",Dollars (millions),H20,Non-operating expenses,Financial performance,2,ANZSIC06 groups O771 and O772 (excluding class O7711)
2016,Level 3,OO21,"Public Order, Safety and Regulatory Services",Dollars (millions),H21,Opening stocks,Financial performance,16,ANZSIC06 groups O771 and O772 (excluding class O7711)
2016,Level 3,OO21,"Public Order, Safety and Regulatory Services",Dollars (millions),H22,Closing stocks,Financial performance,17,ANZSIC06 groups O771 and O772 (excluding class O7711)
2016,Level 3,OO21,"Public Order, Safety and Regulatory Services",Dollars (millions),H23,Surplus before income tax,Financial performance,79,ANZSIC06 groups O771 and O772 (excluding class O7711)
2016,Level 3,OO21,"Public Order, Safety and Regulatory Services",Dollars (millions),H24,Total assets,Financial position,"1,305",ANZSIC06 groups O771 and O772 (excluding class O7711)
2016,Level 3,OO21,"Public Order, Safety and Regulatory Services",Dollars (millions),H25,Current assets,Financial position,346,ANZSIC06 groups O771 and O772 (excluding class O7711)
2016,Level 3,OO21,"Public Order, Safety and Regulatory Services",Dollars (millions),H26,Fixed tangible assets,Financial position,158,ANZSIC06 groups O771 and O772 (excluding class O7711)
2016,Level 3,OO21,"Public Order, Safety and Regulatory Services",Dollars (millions),H27,Additions to fixed assets,Financial position,36,ANZSIC06 groups O771 and O772 (excluding class O7711)
2016,Level 3,OO21,"Public Order, Safety and Regulatory Services",Dollars (millions),H28,Disposals of fixed assets,Financial position,9,ANZSIC06 groups O771 and O772 (excluding class O7711)
2016,Level 3,OO21,"Public Order, Safety and Regulatory Services",Dollars (millions),H29,Other assets,Financial position,801,ANZSIC06 groups O771 and O772 (excluding class O7711)
2016,Level 3,OO21,"Public Order, Safety and Regulatory Services",Dollars (millions),H30,Total equity and liabilities,Financial position,"1,305",ANZSIC06 groups O771 and O772 (excluding class O7711)
2016,Level 3,OO21,"Public Order, Safety and Regulatory Services",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,430,ANZSIC06 groups O771 and O772 (excluding class O7711)
2016,Level 3,OO21,"Public Order, Safety and Regulatory Services",Dollars (millions),H32,Current liabilities,Financial position,278,ANZSIC06 groups O771 and O772 (excluding class O7711)
